"achievements_description_ACHIEVEMENT_ATT_10000_FUNDS_EMBEZZLED"	"Розграбуйте на 10 000 монет."	"True"
"achievements_description_ACHIEVEMENT_ATT_3_RALLIES_PER_BATTLE"	"Ваш генерал згуртовує загін 3 рази протягом одного бою в кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_50_PERCENT_RELIGION_ADOPTION_AFTER_STATE_RELIGION_CHANGE"	"Змініть свою державну релігію та переведіть у неї 50% населення вашої імперії."	"True"
"achievements_description_ACHIEVEMENT_ATT_ABANDON_OWN_SETTLEMENT"	"Повністю знищіть одне з власних поселень, щоб воно не потрапило до рук ворога."	"True"
"achievements_description_ACHIEVEMENT_ATT_ARRANGE_20_MARRIAGES"	"Укласти 20 дипломатичних шлюбів."	"True"
"achievements_description_ACHIEVEMENT_ATT_ASSASSINATE_10_AGENTS"	"Вбийте 10 ворожих персонажів агентом."	"True"
"achievements_description_ACHIEVEMENT_ATT_AS_HUNS_RECEIVE_2000_STATE_GIFT_FROM_ROMANS"	"Як гуни, отримайте подарунок у 2000 від римлян."	"True"
"achievements_description_ACHIEVEMENT_ATT_AS_VANDALS_SACK_ROME"	"Як вандали, розграбуйте місто Рома."	"True"
"achievements_description_ACHIEVEMENT_ATT_ATTILA_THE_HUN_BORN"	"Переконайтеся, що ваша фракція виживе, доки не народиться гун Аттіла."	"True"
"achievements_description_ACHIEVEMENT_ATT_BATTLE_WON_10_TO_1_BALANCE_OF_POWER"	"Виграйте битву, граючи в кампанії, у якій ви переважаєте чисельністю 10:1."	"True"
"achievements_description_ACHIEVEMENT_ATT_BURN_10_SHIPS_IN_ONE_CAMPAIGN_BATTLE"	"Спаліть 10 ворожих кораблів під час однієї битви в кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_AKSUM"	"Завершіть Велику кампанію за Аксум."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_ALAMANS"	"Завершіть Велику кампанію за Аламанів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_ALANI"	"Завершіть Велику кампанію за Аланів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_ANTEANS"	"Завершіть Велику кампанію за Антеїв."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_ASTURIAS"	"Завершіть кампанію «Епоха Карла Великого» за королівство Астурія."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_AVARS"	"Завершіть кампанію «Епоха Карла Великого» за Аварів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_BURGUNDIANS"	"Завершіть Велику кампанію за Бургундів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_CALEDONIANS"	"Завершіть Велику кампанію за Каледонців."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_CHARLEMAGNE"	"Завершіть кампанію «Епоха Карла Великого» за Королівство Карла Великого."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_CORDOBA"	"Завершіть кампанію «Епоха Карла Великого» за Кордовський емірат."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_DANES"	"Завершіть кампанію «Епоха Карла Великого» за Королівство Датчан."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_DANI"	"Завершіть Велику кампанію за Датчан."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_EASTERN_ROMAN_EMPIRE"	"Завершіть Велику кампанію за Східну Римську імперію."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_EBDANIANS"	"Завершіть Велику кампанію за Ебданців."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_FRANCI"	"Завершіть Велику кампанію за Франків."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_GARAMANTIANS"	"Завершіть Велику кампанію за Гарамантів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_GAUTI"	"Завершіть Велику кампанію за Гітів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_HIMYAR"	"Завершіть Велику кампанію за Хім’яра"	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_HUNNI"	"Завершіть Велику кампанію за Гунів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_IUTI"	"Завершіть Велику кампанію за Ютів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_LAKHMIDS"	"Завершіть Велику кампанію за Лахмідів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_LANGOBARDS"	"Завершіть Велику кампанію за Лангобардів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_LOMBARDS"	"Завершіть кампанію «Епоха Карла Великого» за Королівство Ломбардія."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_MERCIA"	"Завершіть кампанію «Епоха Карла Великого» за Королівство Мерсія."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_OSTROGOTHI"	"Завершіть Велику кампанію за Остготів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_PICTS"	"Завершіть Велику кампанію за Піктів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_SASSANID_EMPIRE"	"Завершіть Велику кампанію за Сасанідську імперію."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_SAXONES"	"Завершіть Велику кампанію за Саксів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_SCLAVENIANS"	"Завершіть Велику кампанію за Склавенів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_SUEBI"	"Завершіть Велику кампанію за Свебів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_TANUKHIDS"	"Завершіть Велику кампанію за Танухідів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_VANDALI"	"Завершіть Велику кампанію за Вандалів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_VENEDIANS"	"Завершіть Велику кампанію за Венедів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_VISIGOTHI"	"Завершіть Велику кампанію за Вестготів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_WESTERN_ROMAN_EMPIRE"	"Завершіть Велику кампанію за Західну Римську імперію."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_WESTPHALIA"	"Завершіть кампанію «Епоха Карла Великого» за Вестфалію"	"True"
"achievements_description_ACHIEVEMENT_ATT_CAMPAIGN_VICTORY_WHITEHUNS"	"Завершіть Велику кампанію за Білих Гунів."	"True"
"achievements_description_ACHIEVEMENT_ATT_CAPTURE_3_SETTLEMENTS"	"Захопіть 3 поселення під час Великої кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_CHANGED_STATE_RELIGION_OTHER"	"Змініть державну релігію своєї фракції на одну з незначних релігій."	"True"
"achievements_description_ACHIEVEMENT_ATT_COMPLETE_PROLOGUE"	"Завершіть кампанію Пролог."	"True"
"achievements_description_ACHIEVEMENT_ATT_DOMINATION_VICTORY"	"Завершіть Велику кампанію, беручи участь і перемагаючи в кожній битві."	"True"
"achievements_description_ACHIEVEMENT_ATT_DOMINATION_VICTORY_LEGENDARY"	"Завершіть Велику кампанію на легендарній складності, беручи участь і перемагаючи в кожній битві."	"True"
"achievements_description_ACHIEVEMENT_ATT_ENGAGE_UNIT_WITH_FORMATION"	"Вступіть у бій з ворожим загоном, зберігаючи стрій."	"True"
"achievements_description_ACHIEVEMENT_ATT_FACTION_PROVINCE_SLAVE_INCOME_HIGHER_THAN_5_PERCENT"	"Контролюйте провінцію, у якій 5% доходу надходить від іммігрантів."	"True"
"achievements_description_ACHIEVEMENT_ATT_FAMILY_MEMBER_ASSIGNED_TO_POST"	"Організуйте підвищення на посаді для члена вашої родини."	"True"
"achievements_description_ACHIEVEMENT_ATT_FIELD_BALLISTA_OR_ONAGER_IN_SIEGE_CAMPAIGN_BATTLE"	"Виставте загін балісти або онагра під час облогового бою."	"True"
"achievements_description_ACHIEVEMENT_ATT_FOUGHT_BATTLE_KILLED_EVERYONE_AND_KILLED_CAPTIVES"	"Знищіть цілу ворожу армію, вбивши всіх і не беручи в полон."	"True"
"achievements_description_ACHIEVEMENT_ATT_HAMMER_AND_ANVIL"	"Атакуйте ворожий загін з тилу, поки він вже веде бій з іншим загоном."	"True"
"achievements_description_ACHIEVEMENT_ATT_ISSUE_10_EDICTS_IN_CAMPAIGN"	"Видайте 10 указів протягом однієї кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_KILL_10000_IN_ONE_CAMPAIGN_BATTLE"	"Убийте принаймні 1000 ворожих військ в одній битві кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_KILL_1000_SHIPS"	"Потопіть 1000 ворожих кораблів під час морських битв."	"True"
"achievements_description_ACHIEVEMENT_ATT_KILL_1000_WITH_ONE_UNIT_CAMPAIGN_BATTLE"	"Убийте принаймні 1000 ворожих військ у битві кампанії одним підрозділом."	"True"
"achievements_description_ACHIEVEMENT_ATT_KILL_100_SHIPS"	"Потопіть 100 ворожих кораблів під час морських битв."	"True"
"achievements_description_ACHIEVEMENT_ATT_KILL_10_SHIPS"	"Потопіть 10 ворожих кораблів під час морських битв."	"True"
"achievements_description_ACHIEVEMENT_ATT_KILL_ATTILA"	"Убийте гуна Аттілу будь-яким доступним вам способом."	"True"
"achievements_description_ACHIEVEMENT_ATT_KILL_SHIP_WITH_GREEK_FIRE"	"Використовуйте Грецький вогонь, щоб знищити вороже судно та його команду."	"True"
"achievements_description_ACHIEVEMENT_ATT_MAX_LEVEL_AGENTS_OF_ALL_TYPES"	"Переконайтеся, що принаймні 1 агент кожного типу (священик, шпигун і ветеран) найвищого рівня служить вам одночасно."	"True"
"achievements_description_ACHIEVEMENT_ATT_MIXED_BATTLE_MARINE_KILL_LAND_UNIT"	"Розгроміть сухопутний загін морським загоном під час битви кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_PROVINCE_70_PERCENT_SLAVES_POSITIVE_PUBLIC_ORDER"	"Контролюйте провінцію, в якій 70% населення є біженцями, але громадський порядок залишається позитивним."	"True"
"achievements_description_ACHIEVEMENT_ATT_PROVINCE_VICTORY_ARABIA_FELIX"	"Захопити історичну провінцію Аравія Фелікс, що складається з таких регіонів: Евдемон, Омана і Зафар."	"True"
"achievements_description_ACHIEVEMENT_ATT_PROVINCE_VICTORY_ARABIA_MAGNA"	"Захопіть історичну провінцію Аравія Магна, що складається з таких регіонів: Думата, Хіра та Ясріб."	"True"
"achievements_description_ACHIEVEMENT_ATT_PROVINCE_VICTORY_ARABIA_PETRAEA"	"Захопіть історичну провінцію Аравії Петрея, що складається з таких регіонів: Елія Капітоліна, Айла та Нова Траяна Бостра."	"True"
"achievements_description_ACHIEVEMENT_ATT_RAMMING_KILL"	"Знищити корабель противника, протаранивши його."	"True"
"achievements_description_ACHIEVEMENT_ATT_RANSOM_10000_ENEMY_SOLDIERS"	"Отримайте викуп за 10 000 ворожих солдатів."	"True"
"achievements_description_ACHIEVEMENT_ATT_RECOVER_FROM_WAVERING_3_TIMES"	"Ваш піхотний підрозділ повертається після 3-х коливань під час одного бою кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_RESEARCHED_AT_LEAST_1_TECH_IN_EACH_CATEGORY"	"Дослідіть принаймні 1 технологію з кожної категорії."	"True"
"achievements_description_ACHIEVEMENT_ATT_RESEARCHED_EVERY_TECH_AS_WESTERN_ROMAN_EMPIRE"	"Досліджуйте всі технології, доступні Західній Римській імперії."	"True"
"achievements_description_ACHIEVEMENT_ATT_SACK_10_SETTLEMENTS_AS_THE_HUNS"	"Пограбуйте 10 поселень, граючи за гунів."	"True"
"achievements_description_ACHIEVEMENT_ATT_SUCCESSFUL_BOARDING"	"Успішно візьміть на абордаж корабель під час морського бою."	"True"
"achievements_description_ACHIEVEMENT_ATT_THREE_SUCCESSIVE_GENERATIONS_OF_LEVEL_5_OR_ABOVE_CHARACTERS"	"Переконайтеся, що 3 покоління персонажів з однієї родини послідовно досягли 5 рівня."	"True"
"achievements_description_ACHIEVEMENT_ATT_USE_3_GENERAL_ABILITIES_IN_ONE_CAMPAIGN_BATTLE"	"Використайте 3 здібності під час одного бою кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_USE_POISON_STORES_3_TIMES"	"Використовуйте здатність шпигуна «Отруїти запаси» на поселенні 3 рази."	"True"
"achievements_description_ACHIEVEMENT_ATT_USE_PREACH_INTOLERANCE_3_TIMES"	"Використовуйте здатність священика «Проповідувати нетерпимість» на поселенні 3 рази."	"True"
"achievements_description_ACHIEVEMENT_ATT_USE_SABOTAGE_WALLS_3_TIMES"	"Використовуйте здатність ветерана «Саботаж» на поселенні 3 рази."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_1_CAMPAIGN_LAND_BATTLE"	"Зіграйте та вигравайте наземну битву в одній кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_1_CAMPAIGN_NAVAL_BATTLE"	"Зіграйте та вигравайте морську битву в одній кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_1_CAMPAIGN_SIEGE_BATTLE"	"Зіграйте та вигравайте облоговий бій в одній кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_1_MULTIPLAYER_QUICK_BATTLE"	"Зіграйте та вигравайте швидкий бій в мережі."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_25_CAMPAIGN_LAND_BATTLE"	"Зіграйте та вигравайте в 25 наземних боях кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_25_CAMPAIGN_NAVAL_BATTLE"	"Зіграйте та вигравайте в 25 морських боях кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_25_CAMPAIGN_SIEGE_BATTLE"	"Зіграйте та вигравайте в 25 облогових боях кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_25_MULTIPLAYER_QUICK_BATTLE"	"Зіграйте та вигравайте в 25 швидких боях в мережі."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_5_CAMPAIGN_LAND_BATTLE"	"Зіграйте та вигравайте в 5 наземних боях кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_5_CAMPAIGN_SIEGE_BATTLE"	"Зіграйте та вигравайте в 5 облогових боях кампанії."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_5_MULTIPLAYER_QUICK_BATTLE"	"Зіграйте та вигравайте в 5 швидких боях в мережі."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_6_DIFFERENT_HISTORICAL_BATTLE"	"Зіграйте та вигравайте в 6 різних історичних битвах."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_AGAINST_20_UNITS_STACK_WITH_GARRISON"	"Зіграйте та вигравайте в облоговій битві, використовуючи лише гарнізон проти 20 або більше атакуючих загонів."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_AND_BURN_SETTLEMENT"	"Спаліть 75% ворожого поселення під час облогового бою."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_CAMPAIGN_FIELDING_AN_ARMY_THAT_EXISTED_FROM_START_WITHOUT_REINSTATEMENT_UNDEFEATED"	"Завершіть Велику кампанію, з непереможеною армією чи флотом, виставивше її з самого початку."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_CUSTOM_BATTLE_WITH_FORCE_COSTING_HALF_THAN_ENEMY"	"Зіграйте та вигравайте наземну битву кампанії, де ви витратили половину або менше людей, ніж ворог."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_FOGGY_BATTLE"	"Зіграйте та вигравайте в битві в умовах туману."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_LEGNEDARY_CAMPAIGN_NO_AUTORESOLVE"	"Завершіть Велику кампанію на легендарному рівні складності без автоматичного вирішення будь-яких битв."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_NIGHT_BATTLE"	"Зіграйте та вигравайте битву вночі."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_SIEGE_AGAINST_20_UNITS_WITHOUT_BEING_INSIDE_WALL"	"Зіграйте та вигравайте в облоговій битві проти 20 або більше одиниць, не допускаючи ворога на стіни чи поселення."	"True"
"achievements_description_ACHIEVEMENT_ATT_WIN_SIEGE_WITHOUT_DAMAGING_SETTLEMENT"	"Зіграйте та вигравайте в облоговій битві, жодним чином не пошкоджуючи поселення."	"True"
"achievements_description_ACHIEVEMENT_BEAT_CA_STAFF"	"Виграйте бій в того, хто вже має це досягнення, у будь-якій багатокористувацькій битві."	"True"
"achievements_description_ACHIEVEMENT_BECOME_EMBROLIED_IN_A_CIVIL_WAR"	"Стати учасником громадянської війни."	"True"
"achievements_description_ACHIEVEMENT_BEL_CAMPAIGN_VICTORY_BYZANTINE_EXPEDITION"	"Залишайтеся вірними Імперії, завершивши кампанію Останній римлянин як Римська експедиція."	"True"
"achievements_description_ACHIEVEMENT_BEL_CAMPAIGN_VICTORY_FRANKISH_KINGDOM"	"Завершіть кампанію Останній римлянин за Франків."	"True"
"achievements_description_ACHIEVEMENT_BEL_CAMPAIGN_VICTORY_ITALIAN_KINGDOM"	"Проголосити незалежність, завершивши кампанію Останній римлянин як Велізарій."	"True"
"achievements_description_ACHIEVEMENT_BEL_CAMPAIGN_VICTORY_OSTROGOTHIC_KINGDOM"	"Завершіть кампанію Останній римлянин за Остготів."	"True"
"achievements_description_ACHIEVEMENT_BEL_CAMPAIGN_VICTORY_VANDALIC_KINGDOM"	"Завершіть кампанію Останній римлянин за Вандалів."	"True"
"achievements_description_ACHIEVEMENT_BEL_CAMPAIGN_VICTORY_VISIGOTHIC_KINGDOM"	"Завершіть кампанію Останній римлянин за Вестготів."	"True"
"achievements_description_ACHIEVEMENT_B_FIELD_BALLISTA_OR_ONAGER_IN_SIEGE_CAMPAIGN_BATTLE"	"Використайте балісту або великий онагровий в облоговому бою під час кампанії."	"True"
"achievements_description_ACHIEVEMENT_B_KILL_200_MEN_WITH_SEIGE_ARTILLERY_IN_A_SIEGE_BATTLE"	"Убийте 200 чоловік за допомогою облогової артилерії в одному бою."	"True"
"achievements_description_ACHIEVEMENT_CAPTURE_30_SETTLEMENTS"	"Захопити 30 поселень."	"True"
"achievements_description_ACHIEVEMENT_CAPTURE_3_SETTLEMENTS"	"Захопити 3 поселення."	"True"
"achievements_description_ACHIEVEMENT_CAPTURE_ALL_GREAT_CITIES_OF_THE_ANCIENT_WORLD"	"Успішно захопіть в бою усі великі міста стародавнього світу, Рим, Афіни, Карфаген і Александрію під час однієї кампанії."	"True"
"achievements_description_ACHIEVEMENT_CAPTURE_ENCAMPMENT_BY_VICTORY_POINTS"	"Захопіть табір, захопивши його переможну точку."	"True"
"achievements_description_ACHIEVEMENT_CAPTURE_GREAT_CITY_OF_ANCIENT_WORLD"	"Успішно захопіть в бою одне з великих міст стародавнього світу, Рим, Афіни, Карфаген або Александрію."	"True"
"achievements_description_ACHIEVEMENT_COMPLETE_AN_ENTIRE_CAMPAIGN_WINNING_EVERY_BATTLE_EXCEPT_ONE_WITHOUT_AUTORESOLVE"	"Пройдіть всю кампанію, вигравши всі битви, окрім однієї, без автоматичного вирішення."	"True"
"achievements_description_ACHIEVEMENT_COMPLETE_AN_ENTIRE_CAMPAIGN_WINNING_EVERY_BATTLE_WITHOUT_AUTORESOLVE"	"Пройдіть всю кампанію, вигравши кожну битву, без автоматичного вирішення."	"True"
"achievements_description_ACHIEVEMENT_COMPLETE_AN_ENTIRE_CAMPAIGN_WITH_10_OR_LESS_DEFEATS_WITHOUT_AUTORESOLVE"	"Пройдіть всю кампанію, зазнавши 10 або менше поразок, без автоматичного вирішення."	"True"
"achievements_description_ACHIEVEMENT_COMPLETE_CAMPAIGNS_PRIMARY_OBJECTIVE_AFTER_COMPLETING_ALL_HISTORICAL_OBJECTIVES"	"Виконайте основну мету розділу кампанії та всі пов’язані з нею історичні цілі."	"True"
"achievements_description_ACHIEVEMENT_COMPLETE_CAMPAIGN_ON_HARD"	"Пройдіть кампанію на високому рівні складності."	"True"
"achievements_description_ACHIEVEMENT_COMPLETE_CAMPAIGN_ON_VERY_HARD"	"Пройдіть кампанію на дуже високому рівні складності."	"True"
"achievements_description_ACHIEVEMENT_CONSTRUCT_PANTHEON"	"Побудуйте Пантеон під час римської кампанії."	"True"
"achievements_description_ACHIEVEMENT_DEFEAT_THE_ENEMY_WHEN_AMBUSHED_IN_CAMPAIGN"	"Успішно перемогти ворога, потрапивши в засідку під час кампанії."	"True"
"achievements_description_ACHIEVEMENT_DEFEND_A_CITY_WITHOUT_LOSING_A_VICTORY_POINT"	"Успішно захистіть місто, не втрачаючи жодного переможного очка під час битви кампанії."	"True"
"achievements_description_ACHIEVEMENT_DEFEND_ENCAMPMENT_WITHOUT_LOSING_MORE_THAN_25_PERCENT_OF_STARTING_FORCE"	"Успішно захистіть табір під час кампанії, не втрачаючи більше 25% початкової сили."	"True"
"achievements_description_ACHIEVEMENT_DEFEND_ENCAMPMENT_WITHOUT_LOSING_VICTORY_POINTS"	"Під час кампанії захистіть свій табір, не втрачаючи жодного переможного очка."	"True"
"achievements_description_ACHIEVEMENT_DESTROY_CARTHAGINIAN_FACTION_AS_ROME"	"Як Рим, знищити карфагенську фракцію."	"True"
"achievements_description_ACHIEVEMENT_DESTROY_OR_SUBJUGATE_A_FACTION"	"Знищити або підкорити фракцію."	"True"
"achievements_description_ACHIEVEMENT_ENSLAVE_1000_BATTLE_CAPTIVES"	"Поневолити 1000 захоплених в блю."	"True"
"achievements_description_ACHIEVEMENT_ESCAPE_AMBUSH_WITH_75_PERCENT_OF_STARTING_UNITS"	"Успішно вийдіть із засідки на карті кампанії, маючи принаймні 75% своїх початкових одиниць."	"True"
"achievements_description_ACHIEVEMENT_EXECUTE_1000_BATTLE_CAPTIVES"	"Стратити 1000 захоплених в блю."	"True"
"achievements_description_ACHIEVEMENT_EXPAND_AND_UPGRADE_A_PROVINCE_TO_MAXIMUM"	"Повністю розширити та покращити столицю провінції."	"True"
"achievements_description_ACHIEVEMENT_FIGHT_100_BATTLES_IN_CAMPAIGN_WITHOUT_AUTORESOLVE"	"Проведіть 100 битв за одну кампанію без автоматичного вирішення."	"True"
"achievements_description_ACHIEVEMENT_FIGHT_10_BATTLES_IN_CAMPAIGN_WITHOUT_AUTORESOLVE"	"Проведіть 10 битв за одну кампанію без автоматичного вирішення."	"True"
"achievements_description_ACHIEVEMENT_FIGHT_A_CAMPAIGN_BATTLE_WTHOUT_AUTORESOLVE"	"Проведіть битву на карті кампанії без автоматичного вирішення."	"True"
"achievements_description_ACHIEVEMENT_FIGHT_A_CAMPAIGN_COMBINED_LAND_AND_NAVAL_BATTLE"	"Проведіть комбінований бій під час кампанії, використовуючи як сухопутні, так і морські сили."	"True"
"achievements_description_ACHIEVEMENT_FIGHT_A_CAMPAIGN_COMBINED_LAND_AND_NAVAL_SIEGE_BATTLE"	"Проведіть облоговий бій на суші та на морі під час кампанії."	"True"
"achievements_description_ACHIEVEMENT_FIGHT_A_CAMPAIGN_NAVAL_BATTLE"	"Проведіть бій проти морських підрозділів в будь-якій кампанії."	"True"
"achievements_description_ACHIEVEMENT_HISTORICAL_BATTLE_11"	"Відновіть принаймні одного орла легіону з Тевтобурзького лісу на нормальному рівні складності або вище."	"True"
"achievements_description_ACHIEVEMENT_HISTORICAL_BATTLE_12"	"Виграйте битву при Замі на нормальному рівні складності або вище."	"True"
"achievements_description_ACHIEVEMENT_HISTORICAL_BATTLE_14"	"Відновіть принаймні двох орлів легіону із Тевтобурзького лісу на нормальному рівні складності або вище."	"True"
"achievements_description_ACHIEVEMENT_HISTORICAL_BATTLE_15"	"Відновіть усіх трьох орлів-легіонерів із Тевтобурзького лісу на нормальному або вищому рівні складності."	"True"
"achievements_description_ACHIEVEMENT_HISTORICAL_BATTLE_2"	"Виграйте битву при Алезії на нормальному рівні складності або вище."	"True"
"achievements_description_ACHIEVEMENT_HISTORICAL_BATTLE_3"	"Виграйте битву при Каннах на нормальному рівні складності або вище."	"True"
"achievements_description_ACHIEVEMENT_HISTORICAL_BATTLE_6"	"Виграйте в облозі Карфагена на нормальному рівні складності або вище."	"True"
"achievements_description_ACHIEVEMENT_HISTORICAL_BATTLE_7"	"Виграйте битву при ріці Ніл на нормальному рівні складності або вище."	"True"
"achievements_description_ACHIEVEMENT_HISTORICAL_BATTLE_9"	"Виграйте битву при Рафії на нормальному рівні складності або вище."	"True"
"achievements_description_ACHIEVEMENT_ISSUE_10_EDICTS_IN_CAMPAIGN"	"Видайте 10 указів за одну кампанію."	"True"
"achievements_description_ACHIEVEMENT_KILL_1000000_MEN_IN_BATTLE"	"Убити 1 000 000 людей у битвах."	"True"
"achievements_description_ACHIEVEMENT_KILL_100000_MEN_IN_BATTLE"	"Убити 100 000 людей у битвах."	"True"
"achievements_description_ACHIEVEMENT_KILL_10000_MEN_IN_BATTLE"	"Убити 10 000 людей у битвах."	"True"
