"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_arian_religious_sanctions_1SECOND"	"Запровадити санкції"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_catholic_religious_sanctions_1FIRST"	"Дати їм рівні права"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_catholic_religious_sanctions_1SECOND"	"Запровадити санкції"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_celtic_religious_sanctions_1FIRST"	"Дати їм рівні права"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_celtic_religious_sanctions_1SECOND"	"Запровадити санкції"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_christian_conference_of_carthage_1FIRST"	"Змусити їх приєднатися"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_christian_conference_of_carthage_1SECOND"	"Змиритися з ними"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_christian_council_of_carthage_1FIRST"	"Засудити пелагіанців"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_christian_council_of_carthage_1SECOND"	"Прийняти пелагіанців"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_christian_council_of_ephesus_1FIRST"	"Засудити Несторія"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_christian_council_of_ephesus_1SECOND"	"Стати на бік Несторія"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_christian_the_council_of_toledo_1FIRST"	"Голосувати за Прісцилліана"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_christian_the_council_of_toledo_1SECOND"	"Голосувати проти Прісцилліана"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_christian_the_manichean_heresy_1FIRST"	"Вони єретики"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_christian_the_manichean_heresy_1SECOND"	"Жити в гармонії"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_germanic_religious_sanctions_1FIRST"	"Надати їм рівні права"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_germanic_religious_sanctions_1SECOND"	"Запровадити санкції"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_hellenic_religious_sanctions_1FIRST"	"Надати їм рівні права"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_hellenic_religious_sanctions_1SECOND"	"Запровадити санкції"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_manichaeism_religious_sanctions_1FIRST"	"Надати їм рівні права"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_manichaeism_religious_sanctions_1SECOND"	"Запровадити санкції"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_orthodox_religious_sanctions_1FIRST"	"Надати їм рівні права"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_orthodox_religious_sanctions_1SECOND"	"Запровадити санкції"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_tengri_religious_sanctions_1FIRST"	"Надати їм рівні права"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_tengri_religious_sanctions_1SECOND"	"Запровадити санкції"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_zoroastrian_religious_sanctions_1FIRST"	"Надати їм рівні права"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_zoroastrian_religious_sanctions_1SECOND"	"Запровадити санкції"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_zoroastrian_the_manichean_heresy_1FIRST"	"Вигнати їх"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_zoroastrian_the_manichean_heresy_1SECOND"	"Залишити їх"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_0FIRST"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_0FOURTH"	"Повний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_0SECOND"	"Дрібний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_0THIRD"	"Капітальний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_1FIRST"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_1FOURTH"	"Повний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_1SECOND"	"Дрібний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_1THIRD"	"Капітальний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_2FIRST"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_2FOURTH"	"Повний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_2SECOND"	"Дрібний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_2THIRD"	"Капітальний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_3FIRST"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_3FOURTH"	"Повний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_3SECOND"	"Дрібний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_marib_dam_repair_3THIRD"	"Капітальний ремонт"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_religious_event_rebellion_att_fact_axum_att_rel_church_eastFIRST"	"Вигнати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_religious_event_rebellion_att_fact_axum_att_rel_church_eastSECOND"	"Підкупити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_religious_event_rebellion_att_fact_axum_att_rel_semitic_paganismFIRST"	"Вигнати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_religious_event_rebellion_att_fact_axum_att_rel_semitic_paganismSECOND"	"Підкупити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_religious_event_rebellion_att_fact_himyar_att_rel_judaismFIRST"	"Вигнати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_religious_event_rebellion_att_fact_himyar_att_rel_judaismSECOND"	"Підкупити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_religious_event_rebellion_att_fact_himyar_att_rel_semitic_paganismFIRST"	"Вигнати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_religious_event_rebellion_att_fact_himyar_att_rel_semitic_paganismSECOND"	"Підкупити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_sassanid_insult_1FIRST"	"Захищати свій народ"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_sassanid_insult_1SECOND"	"Погодитися з ним"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_sassanid_insult_2FIRST"	"Вигнати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_sassanid_insult_2SECOND"	"Вибачитися"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_sassanid_insult_3FIRST"	"Ввічливо відмовити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_sassanid_insult_3SECOND"	"Сказати те, чого він хоче"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_tanukhids_settleFIRST"	"Анексувати землі союзників"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_eos_tanukhids_settleSECOND"	"Залишитися союзниками"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_adoption_added_incentiveFIRST"	"Підкупити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_adoption_added_incentiveFOURTH"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_adoption_added_incentiveSECOND"	"Указ"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_adoption_added_incentiveTHIRD"	"Залякування"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_caughtFIRST"	"Виправдати"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_caughtSECOND"	"Засудити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_caughtTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_suspiciousFIRST"	"Замести сліди"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_suspiciousSECOND"	"Сильне алібі"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_suspiciousTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_wound_suspiciousFIRST"	"Замести сліди"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_wound_suspiciousSECOND"	"Сильне алібі"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_wound_suspiciousTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_diminish_popularity_followup_mercifulFIRST"	"Хіба я не милосердний\?"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_diminish_popularity_followup_mercifulSECOND"	"Засудити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_diminish_popularity_followup_mercifulTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_diminish_popularity_reversalFIRST"	"Виправдати"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_diminish_popularity_reversalSECOND"	"Засудити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_diminish_popularity_reversalTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_embezzlement_caughtFIRST"	"Приховати"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_embezzlement_caughtFOURTH"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_embezzlement_caughtSECOND"	"Взяти відповідальність"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_embezzlement_caughtTHIRD"	"Засудити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_embezzlement_suspiciousFIRST"	"Замести сліди"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_embezzlement_suspiciousSECOND"	"Сильне алібі"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_embezzlement_suspiciousTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_gather_support_oppositionFIRST"	"Що б це не коштувало"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_gather_support_oppositionSECOND"	"Зловживання владою"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_gather_support_oppositionTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_marriage_impedimentFIRST"	"Хабар"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_marriage_impedimentSECOND"	"Указ"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_marriage_impedimentTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_secure_loyalty_briberyFIRST"	"Великий хабар"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_secure_loyalty_briberySECOND"	"Невеликий хабар"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_secure_loyalty_briberyTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_secure_loyalty_mutilationFIRST"	"Каструвати"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_secure_loyalty_mutilationSECOND"	"Осліпити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_secure_loyalty_mutilationTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_seek_bride_successFIRST"	"Одружитися з нею"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_seek_bride_successSECOND"	"Відмовити її"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_seek_office_obstructionFIRST"	"Політична ласка"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_seek_office_obstructionSECOND"	"Указ"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_seek_office_obstructionTHIRD"	"Забути про це"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_border_dispute_1FIRST"	"Ігнорувати суперечку"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_border_dispute_1SECOND"	"Повернути землю силою"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_border_dispute_1THIRD"	"Купити землю"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_diplomatic_dispute_1FIRST"	"Ігнорувати"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_diplomatic_dispute_1SECOND"	"Вимагати данину"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_diplomatic_dispute_1THIRD"	"Ув'язнити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_the_feast_1FIRST"	"Ігнорувати прохання"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_the_feast_1SECOND"	"Запросити сусідів"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_the_feast_1THIRD"	"Запросити союзників"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_tribute_1FIRST"	"Ув'язнити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_tribute_1SECOND"	"Прийняти дар"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_tribute_1THIRD"	"Вбити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_turncoat_1FIRST"	"Ув'язнити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_turncoat_1SECOND"	"Відправити його назад"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_diplomatic_none_turncoat_1THIRD"	"Надати йому притулок"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_all_stone_masonFIRST"	"Взяти його на службу"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_all_stone_masonFOURTH"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_all_stone_masonSECOND"	"Вигнати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_all_stone_masonTHIRD"	"Вбити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_enemy_tradeFIRST"	"Стратити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_enemy_tradeSECOND"	"Покарати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_hostile_disputeFIRST"	"Покарати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_hostile_disputeFOURTH"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_hostile_disputeSECOND"	"Вигнати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_hostile_disputeTHIRD"	"Критикувати його опонента"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_stolen_swordFIRST"	"Створити новий"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_stolen_swordSECOND"	"Вирішити суперечку"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_stolen_swordTHIRD"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_temple_sacrilegeFIRST"	"Сплатити храму"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_temple_sacrilegeFOURTH"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_temple_sacrilegeSECOND"	"Видати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_temple_sacrilegeTHIRD"	"Покарати його самостійно"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_hostile_disputeFIRST"	"Покарати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_hostile_disputeFOURTH"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_hostile_disputeSECOND"	"Відправити його геть"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_hostile_disputeTHIRD"	"Критикувати опонента"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_idiot_magistrateFIRST"	"Прийняти переможця"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_idiot_magistrateFOURTH"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_idiot_magistrateSECOND"	"Скасувати парі"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_idiot_magistrateTHIRD"	"Вбити магістрата"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_married_slavesFIRST"	"Нехай одружуються"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_married_slavesFOURTH"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_married_slavesSECOND"	"Відмовити їм"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_married_slavesTHIRD"	"Відшмагати їх батогом"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_master_agitatorFIRST"	"Пробачити борги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_master_agitatorFOURTH"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_master_agitatorSECOND"	"Часткові реформи"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_civil_master_agitatorTHIRD"	"Перервати плани"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_eastern_the_chovgan_tourney_1FIRST"	"Не звертати уваги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_eastern_the_chovgan_tourney_1SECOND"	"Заборонити участь"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_eastern_the_chovgan_tourney_1THIRD"	"Розголосити про його появу"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_nomad_sword_of_attilaFIRST"	"Прийняти подарунок"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_nomad_sword_of_attilaFOURTH"	"Нічого не робити"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_nomad_sword_of_attilaSECOND"	"Вигнати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_nomad_sword_of_attilaTHIRD"	"Подарувати меч"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_nomadic_the_kassai_contest_1FIRST"	"Не звертати уваги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_nomadic_the_kassai_contest_1SECOND"	"Заборонити участь"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_nomadic_the_kassai_contest_1THIRD"	"Сплатити участь"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_excess_materials_1FIRST"	"Не звертати уваги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_excess_materials_1SECOND"	"Використати їх"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_excess_materials_1THIRD"	"Продавати залишки"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_foreign_migrants_1FIRST"	"Не звертати уваги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_foreign_migrants_1SECOND"	"Вигнати їх"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_foreign_migrants_1THIRD"	"Розігнати їх"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_hidden_treasure_1FIRST"	"Не звертати уваги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_hidden_treasure_1SECOND"	"Віддати народу"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_hidden_treasure_1THIRD"	"Віддати армії"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_the_festival_1FIRST"	"Не звертати уваги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_the_festival_1FOURTH"	"Ритуал"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_the_festival_1SECOND"	"Народ"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_the_festival_1THIRD"	"Військові перемоги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_the_silk_trader_1FIRST"	"Ігнорувати його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_the_silk_trader_1SECOND"	"Довірити йому караван"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_the_silk_trader_1THIRD"	"Ув'язнити його"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_withholding_taxes_1FIRST"	"Не звертати уваги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_withholding_taxes_1SECOND"	"Надіслати війська"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_withholding_taxes_1THIRD"	"Заспокоїти їх"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_workers_on_strike_1FIRST"	"Ігнорувати"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_workers_on_strike_1SECOND"	"Розігнати натовп"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_none_workers_on_strike_1THIRD"	"Збільшити їхню зарплату"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_nordic_the_flyting_1FIRST"	"Не звертати уваги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_nordic_the_flyting_1SECOND"	"Брати участь особисто"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_nordic_the_flyting_1THIRD"	"Віддати завдання чемпіону"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_roman_a_little_flutter_1FIRST"	"Не звертати уваги"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_roman_a_little_flutter_1SECOND"	"Зробити ставку на гладіатора"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_roman_a_little_flutter_1THIRD"	"Зробити ставку проти гладіатора"	"true"
"cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_roman_a_little_flutter_2FIRST"	"Не звертати уваги"	"true"
